,year,led_c,x,value,sm_value,noise,nr_value
9403,2000,131,3_C.St,0.0,0.0,,0.0
9404,2000,132,3_C.St,0.0,0.0,,0.0
9405,2000,133,3_C.St,0.0,0.0,,0.0
9406,2000,134,3_C.St,0.0,0.0,,0.0
9407,2000,135,3_C.St,0.0,0.0,,0.0
9408,2000,136,3_C.St,0.0,0.0,,0.0
9409,2000,137,3_C.St,0.0,0.0,,0.0
9410,2000,138,3_C.St,0.0,0.0,,0.0
9411,2000,139,3_C.St,0.0,0.0,,0.0
9412,2000,140,3_C.St,0.0,0.0,,0.0
9413,2000,141,3_C.St,0.0,0.0,,0.0
9414,2000,142,3_C.St,0.0,0.0,,0.0
9415,2000,143,3_C.St,0.0,0.0,,0.0
9416,2000,144,3_C.St,0.0,0.0,,0.0
9417,2000,145,3_C.St,0.0,0.0,,0.0
9418,2000,146,3_C.St,0.0,0.0,,0.0
9419,2000,147,3_C.St,0.0,0.0,,0.0
9420,2000,148,3_C.St,0.0,0.0,,0.0
9421,2000,149,3_C.St,0.0,0.0,,0.0
9422,2000,150,3_C.St,0.0,0.0,,0.0
9423,2000,151,3_C.St,0.0,0.0,,0.0
9424,2000,152,3_C.St,0.0,0.0,,0.0
9425,2000,153,3_C.St,0.0,0.0,,0.0
9426,2000,154,3_C.St,0.0,0.0,,0.0
9427,2000,155,3_C.St,0.0,0.0,,0.0
9428,2000,156,3_C.St,0.0,0.0,,0.0
9429,2000,157,3_C.St,0.0,0.0,,0.0
9430,2000,158,3_C.St,0.0,0.0,,0.0
9431,2000,159,3_C.St,0.0,0.0,,0.0
9432,2000,160,3_C.St,0.0,0.0,,0.0
9433,2000,161,3_C.St,0.0,0.0,,0.0
9434,2000,162,3_C.St,0.0,0.0,,0.0
9435,2000,163,3_C.St,0.0,0.0,,0.0
9436,2000,164,3_C.St,0.0,0.0,,0.0
9437,2000,165,3_C.St,0.0,0.0,,0.0
9438,2000,166,3_C.St,0.0,0.0,,0.0
9439,2000,167,3_C.St,0.0,0.0,,0.0
9440,2000,168,3_C.St,0.0,0.0,,0.0
9441,2000,169,3_C.St,0.0,0.0,,0.0
9442,2000,170,3_C.St,0.0,0.0,,0.0
9443,2000,171,3_C.St,0.0,0.0,,0.0
9444,2000,172,3_C.St,0.0,0.0,,0.0
9445,2000,173,3_C.St,0.0,0.0,,0.0
9446,2000,174,3_C.St,0.0,0.0,,0.0
9447,2000,175,3_C.St,0.0,0.0,,0.0
9448,2000,176,3_C.St,0.0,0.0,,0.0
9449,2000,177,3_C.St,0.0,0.0,,0.0
9450,2000,178,3_C.St,0.0,0.0,,0.0
9451,2000,179,3_C.St,0.0,0.0,,0.0
9452,2000,180,3_C.St,0.0,0.0,,0.0
9453,2000,181,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9454,2000,182,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9455,2000,183,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9456,2000,184,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9457,2000,185,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9458,2000,186,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9459,2000,187,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9460,2000,188,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9461,2000,189,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9462,2000,190,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9463,2000,191,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9464,2000,192,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9465,2000,193,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9466,2000,194,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9467,2000,195,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9468,2000,196,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9469,2000,197,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9470,2000,198,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9471,2000,199,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9472,2000,200,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9473,2000,201,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9474,2000,202,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9475,2000,203,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9476,2000,204,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9477,2000,205,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9478,2000,206,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9479,2000,207,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9480,2000,208,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9481,2000,209,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9482,2000,210,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9483,2000,211,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9484,2000,212,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9485,2000,213,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9486,2000,214,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9487,2000,215,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9488,2000,216,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9489,2000,217,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9490,2000,218,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9491,2000,219,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9492,2000,220,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9493,2000,221,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9494,2000,222,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9495,2000,223,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9496,2000,224,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9497,2000,225,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9498,2000,226,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9499,2000,227,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9500,2000,228,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9501,2000,229,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9502,2000,230,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9503,2000,231,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9504,2000,232,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9505,2000,233,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9506,2000,234,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9507,2000,235,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9508,2000,236,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9509,2000,237,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9510,2000,238,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9511,2000,239,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9512,2000,240,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9513,2000,241,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9514,2000,242,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9515,2000,243,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9637,2001,121,3_C.St,0.0,0.0,,0.0
9638,2001,122,3_C.St,0.0,0.0,,0.0
9639,2001,123,3_C.St,0.0,0.0,,0.0
9640,2001,124,3_C.St,0.0,0.0,,0.0
9641,2001,125,3_C.St,0.0,0.0,,0.0
9642,2001,126,3_C.St,0.0,0.0,,0.0
9643,2001,127,3_C.St,0.0,0.0,,0.0
9644,2001,128,3_C.St,0.0,0.0,,0.0
9645,2001,129,3_C.St,0.0,0.0,,0.0
9646,2001,130,3_C.St,0.0,0.0,,0.0
9647,2001,131,3_C.St,0.0,0.0,,0.0
9648,2001,132,3_C.St,0.0,0.0,,0.0
9649,2001,133,3_C.St,0.0,0.0,,0.0
9650,2001,134,3_C.St,0.0,0.0,,0.0
9651,2001,135,3_C.St,0.0,0.0,,0.0
9652,2001,136,3_C.St,0.0,0.0,,0.0
9653,2001,137,3_C.St,0.0,0.0,,0.0
9654,2001,138,3_C.St,0.0,0.0,,0.0
9655,2001,139,3_C.St,0.0,0.0,,0.0
9656,2001,140,3_C.St,0.0,0.0,,0.0
9657,2001,141,3_C.St,0.0,0.0,,0.0
9658,2001,142,3_C.St,0.0,0.0,,0.0
9659,2001,143,3_C.St,0.0,0.0,,0.0
9660,2001,144,3_C.St,0.0,0.0,,0.0
9661,2001,145,3_C.St,0.0,0.0,,0.0
9662,2001,146,3_C.St,0.0,0.0,,0.0
9663,2001,147,3_C.St,0.0,0.0,,0.0
9664,2001,148,3_C.St,0.0,0.0,,0.0
9665,2001,149,3_C.St,0.0,0.0,,0.0
9666,2001,150,3_C.St,0.0,0.0,,0.0
9667,2001,151,3_C.St,0.0,0.0,,0.0
9668,2001,152,3_C.St,0.0,0.0,,0.0
9669,2001,153,3_C.St,0.0,0.0,,0.0
9670,2001,154,3_C.St,0.0,0.0,,0.0
9671,2001,155,3_C.St,0.0,0.0,,0.0
9672,2001,156,3_C.St,0.0,0.0,,0.0
9673,2001,157,3_C.St,0.0,0.0,,0.0
9674,2001,158,3_C.St,0.0,0.0,,0.0
9675,2001,159,3_C.St,0.0,0.0,,0.0
9676,2001,160,3_C.St,0.0,0.0,,0.0
9677,2001,161,3_C.St,0.0,0.0,,0.0
9678,2001,162,3_C.St,0.0,0.0,,0.0
9679,2001,163,3_C.St,0.0,0.0,,0.0
9680,2001,164,3_C.St,0.0,0.0,,0.0
9681,2001,165,3_C.St,0.0,0.0,,0.0
9682,2001,166,3_C.St,0.0,0.0,,0.0
9683,2001,167,3_C.St,0.0,0.0,,0.0
9684,2001,168,3_C.St,0.0,0.0,,0.0
9685,2001,169,3_C.St,0.0,0.0,,0.0
9686,2001,170,3_C.St,0.0,0.0,,0.0
9687,2001,171,3_C.St,0.0,0.0,,0.0
9688,2001,172,3_C.St,0.0,0.0,,0.0
9689,2001,173,3_C.St,0.0,0.0,,0.0
9690,2001,174,3_C.St,0.0,0.0,,0.0
9691,2001,175,3_C.St,0.0,0.0,,0.0
9692,2001,176,3_C.St,0.0,0.0,,0.0
9693,2001,177,3_C.St,0.0,0.0,,0.0
9694,2001,178,3_C.St,0.0,0.0,,0.0
9695,2001,179,3_C.St,0.0,0.0,,0.0
9696,2001,180,3_C.St,0.0,0.0,,0.0
9697,2001,181,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9698,2001,182,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9699,2001,183,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9700,2001,184,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9701,2001,185,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9702,2001,186,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9703,2001,187,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9704,2001,188,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9705,2001,189,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9706,2001,190,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9707,2001,191,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9708,2001,192,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9709,2001,193,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9710,2001,194,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9711,2001,195,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9712,2001,196,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9713,2001,197,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9714,2001,198,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9715,2001,199,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9716,2001,200,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9717,2001,201,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9718,2001,202,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9719,2001,203,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9720,2001,204,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9721,2001,205,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9722,2001,206,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9723,2001,207,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9724,2001,208,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9725,2001,209,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9726,2001,210,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9727,2001,211,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9728,2001,212,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9729,2001,213,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9730,2001,214,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9731,2001,215,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9732,2001,216,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9733,2001,217,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9734,2001,218,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9735,2001,219,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9736,2001,220,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9737,2001,221,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9738,2001,222,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9739,2001,223,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9740,2001,224,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9741,2001,225,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9742,2001,226,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9743,2001,227,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9744,2001,228,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9745,2001,229,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9746,2001,230,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9747,2001,231,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9748,2001,232,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9749,2001,233,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9750,2001,234,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9751,2001,235,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9752,2001,236,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9753,2001,237,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9754,2001,238,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9755,2001,239,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9756,2001,240,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9757,2001,241,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9758,2001,242,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9759,2001,243,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9881,2002,121,3_C.St,1.0,1.0,,0.5
9882,2002,122,3_C.St,1.0,1.0,,0.5
9883,2002,123,3_C.St,1.0,1.0,,0.5
9884,2002,124,3_C.St,1.0,1.0,,0.5
9885,2002,125,3_C.St,1.0,1.0,,0.5
9886,2002,126,3_C.St,1.0,1.0,,0.5
9887,2002,127,3_C.St,1.0,1.0,,0.5
9888,2002,128,3_C.St,1.0,1.0,,0.5
9889,2002,129,3_C.St,1.0,1.0,,0.5
9890,2002,130,3_C.St,1.0,1.0,,0.5
9891,2002,131,3_C.St,1.0,1.0,,0.5
9892,2002,132,3_C.St,1.0,1.0,,0.5
9893,2002,133,3_C.St,1.0,1.0,,0.5
9894,2002,134,3_C.St,1.0,1.0,,0.5
9895,2002,135,3_C.St,1.0,1.0,,0.5
9896,2002,136,3_C.St,1.0,1.0,,0.5
9897,2002,137,3_C.St,1.0,1.0,,0.5
9898,2002,138,3_C.St,1.0,1.0,,0.5
9899,2002,139,3_C.St,1.0,1.0,,0.5
9900,2002,140,3_C.St,1.0,1.0,,0.5
9901,2002,141,3_C.St,1.0,1.0,,0.5
9902,2002,142,3_C.St,1.0,1.0,,0.5
9903,2002,143,3_C.St,1.0,1.0,,0.5
9904,2002,144,3_C.St,1.0,1.0,,0.5
9905,2002,145,3_C.St,1.0,1.0,,0.5
9906,2002,146,3_C.St,1.0,1.0,,0.5
9907,2002,147,3_C.St,1.0,1.0,,0.5
9908,2002,148,3_C.St,1.0,1.0,,0.5
9909,2002,149,3_C.St,1.0,1.0,,0.5
9910,2002,150,3_C.St,1.0,1.0,,0.5
9911,2002,151,3_C.St,1.0,1.0,,0.5
9912,2002,152,3_C.St,1.0,1.0,,0.5
9913,2002,153,3_C.St,1.0,1.0,,0.5
9914,2002,154,3_C.St,1.0,1.0,,0.5
9915,2002,155,3_C.St,1.0,1.0,,0.5
9916,2002,156,3_C.St,1.0,1.0,,0.5
9917,2002,157,3_C.St,1.0,1.0,,0.5
9918,2002,158,3_C.St,1.0,1.0,,0.5
9919,2002,159,3_C.St,1.0,1.0,,0.5
9920,2002,160,3_C.St,1.0,1.0,,0.5
9921,2002,161,3_C.St,1.0,1.0,,0.5
9922,2002,162,3_C.St,1.0,1.0,,0.5
9923,2002,163,3_C.St,1.0,1.0,,0.5
9924,2002,164,3_C.St,1.0,1.0,,0.5
9925,2002,165,3_C.St,1.0,1.0,,0.5
9926,2002,166,3_C.St,1.0,1.0,,0.5
9927,2002,167,3_C.St,1.0,1.0,,0.5
9928,2002,168,3_C.St,1.0,1.0,,0.5
9929,2002,169,3_C.St,1.0,1.0,,0.5
9930,2002,170,3_C.St,1.0,1.0,,0.5
9931,2002,171,3_C.St,1.0,1.0,,0.5
9932,2002,172,3_C.St,1.0,1.0,,0.5
9933,2002,173,3_C.St,1.0,1.0,,0.5
9934,2002,174,3_C.St,1.0,1.0,,0.5
9935,2002,175,3_C.St,1.0,1.0,,0.5
9936,2002,176,3_C.St,1.0,1.0,,0.5
9937,2002,177,3_C.St,1.0,1.0,,0.5
9938,2002,178,3_C.St,1.0,1.0,,0.5
9939,2002,179,3_C.St,1.0,1.0,,0.5
9940,2002,180,3_C.St,1.0,1.0,,0.5
9941,2002,181,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9942,2002,182,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9943,2002,183,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9944,2002,184,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9945,2002,185,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9946,2002,186,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9947,2002,187,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9948,2002,188,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9949,2002,189,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9950,2002,190,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9951,2002,191,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9952,2002,192,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9953,2002,193,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9954,2002,194,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9955,2002,195,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9956,2002,196,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9957,2002,197,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9958,2002,198,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9959,2002,199,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9960,2002,200,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9961,2002,201,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9962,2002,202,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9963,2002,203,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9964,2002,204,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9965,2002,205,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9966,2002,206,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9967,2002,207,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9968,2002,208,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9969,2002,209,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9970,2002,210,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9971,2002,211,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9972,2002,212,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9973,2002,213,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9974,2002,214,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9975,2002,215,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9976,2002,216,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9977,2002,217,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9978,2002,218,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9979,2002,219,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9980,2002,220,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9981,2002,221,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9982,2002,222,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9983,2002,223,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9984,2002,224,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9985,2002,225,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9986,2002,226,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9987,2002,227,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9988,2002,228,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9989,2002,229,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9990,2002,230,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9991,2002,231,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9992,2002,232,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9993,2002,233,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9994,2002,234,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9995,2002,235,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9996,2002,236,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9997,2002,237,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9998,2002,238,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
9999,2002,239,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
10000,2002,240,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
10001,2002,241,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
10002,2002,242,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
10003,2002,243,4_Rings,1.3333333333333333,1.3333333333333333,,0.6666666666666666
10125,2003,121,3_C.St,0.0,0.0,,0.0
10126,2003,122,3_C.St,0.0,0.0,,0.0
10127,2003,123,3_C.St,0.0,0.0,,0.0
10128,2003,124,3_C.St,0.0,0.0,,0.0
10129,2003,125,3_C.St,0.0,0.0,,0.0
10130,2003,126,3_C.St,0.0,0.0,,0.0
10131,2003,127,3_C.St,0.0,0.0,,0.0
10132,2003,128,3_C.St,0.0,0.0,,0.0
10133,2003,129,3_C.St,0.0,0.0,,0.0
10134,2003,130,3_C.St,0.0,0.0,,0.0
10135,2003,131,3_C.St,0.0,0.0,,0.0
10136,2003,132,3_C.St,0.0,0.0,,0.0
10137,2003,133,3_C.St,0.0,0.0,,0.0
10138,2003,134,3_C.St,0.0,0.0,,0.0
10139,2003,135,3_C.St,0.0,0.0,,0.0
10140,2003,136,3_C.St,0.0,0.0,,0.0
10141,2003,137,3_C.St,0.0,0.0,,0.0
10142,2003,138,3_C.St,0.0,0.0,,0.0
10143,2003,139,3_C.St,0.0,0.0,,0.0
10144,2003,140,3_C.St,0.0,0.0,,0.0
10145,2003,141,3_C.St,0.0,0.0,,0.0
10146,2003,142,3_C.St,0.0,0.0,,0.0
10147,2003,143,3_C.St,0.0,0.0,,0.0
10148,2003,144,3_C.St,0.0,0.0,,0.0
10149,2003,145,3_C.St,0.0,0.0,,0.0
10150,2003,146,3_C.St,0.0,0.0,,0.0
10151,2003,147,3_C.St,0.0,0.0,,0.0
10152,2003,148,3_C.St,0.0,0.0,,0.0
10153,2003,149,3_C.St,0.0,0.0,,0.0
10154,2003,150,3_C.St,0.0,0.0,,0.0
10155,2003,151,3_C.St,0.0,0.0,,0.0
10156,2003,152,3_C.St,0.0,0.0,,0.0
10157,2003,153,3_C.St,0.0,0.0,,0.0
10158,2003,154,3_C.St,0.0,0.0,,0.0
10159,2003,155,3_C.St,0.0,0.0,,0.0
10160,2003,156,3_C.St,0.0,0.0,,0.0
10161,2003,157,3_C.St,0.0,0.0,,0.0
10162,2003,158,3_C.St,0.0,0.0,,0.0
10163,2003,159,3_C.St,0.0,0.0,,0.0
10164,2003,160,3_C.St,0.0,0.0,,0.0
10165,2003,161,3_C.St,0.0,0.0,,0.0
10166,2003,162,3_C.St,0.0,0.0,,0.0
10167,2003,163,3_C.St,0.0,0.0,,0.0
10168,2003,164,3_C.St,0.0,0.0,,0.0
10169,2003,165,3_C.St,0.0,0.0,,0.0
10170,2003,166,3_C.St,0.0,0.0,,0.0
10171,2003,167,3_C.St,0.0,0.0,,0.0
10172,2003,168,3_C.St,0.0,0.0,,0.0
10173,2003,169,3_C.St,0.0,0.0,,0.0
10174,2003,170,3_C.St,0.0,0.0,,0.0
10175,2003,171,3_C.St,0.0,0.0,,0.0
10176,2003,172,3_C.St,0.0,0.0,,0.0
10177,2003,173,3_C.St,0.0,0.0,,0.0
